Place,Title,Time,Payday,Pay,Date
서울 서초구,베이커리 카페 브레댄코 내방점에서 주말마감 담당 홀 파트타이머를 모집합니다.,09:00~13:00,월급,"9,160",1시간전
인천 중구,"영종도 카페 브레댄코 정직원, 평일 마감 파트타이머 구합니다",시간 협의,월급,"2,000,000",5시간전
서울 종로구,강북삼성병원점) 주말 알바 채용,시간 협의,월급,"9,160",7시간전
서울 서초구,베이커리 카페 브레댄코 내방점 홀(FOH) 정규직 직원 채용,시간 협의,월급,"2,290,000",05/15
