Place,Title,Time,Payday,Pay,Date
서울 강남구,홀서빙  주중  알바 급구,10:00~15:00,월급,"11,000",7분전
서울 구로구,"도야짬뽕과 함께 할 주방 홀 직원 및 알바구함(오전,오후,주말가능_)",시간 협의,월급,"3,000,000",16분전
서울 강남구,급구   홀서빙  주중  알바,10:00~15:00,월급,"11,000",1시간전
서울 강남구,급구   홀서빙  주중  알바,10:00~15:00,월급,"11,000",05/22
